,id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi,clean_no_stopwords,remove_char,clean_stopwords
436,437,72,Jangan lupa juga harus dipantau juga tumbuh kembang pada anak juga ya,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jangan lupa juga harus dipantau juga tumbuh kembang pada anak juga ya,jangan lupa juga harus dipantau juga tumbuh kembang pada anak juga ya,lupa dipantau tumbuh kembang anak ya
437,438,72,Tetap memberikan asupan nutrisi yang baik agar proses pemulihan berjalan optimal,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tetap memberikan asupan nutrisi yang baik agar proses pemulihan berjalan optimal,tetap memberikan asupan nutrisi yang baik agar proses pemulihan berjalan optimal,asupan nutrisi proses pemulihan berjalan optimal
438,439,72,Semoga dapat bermanfaat,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga dapat bermanfaat,semoga dapat bermanfaat,semoga bermanfaat
439,440,73,"Selamat siang dok saya mau bertanya,apakah boleh menerima vaksin astrazeneca pada penderita penyakit jantung,lebih tepatnya bocor katup jantung,terima kasih sebelumnya dok",q,a,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Selamat siang dok saya mau bertanya,apakah boleh menerima vaksin astrazeneca pada penderita penyakit jantung,lebih tepatnya bocor katup jantung,terima kasih sebelumnya dok",selamat siang dok saya mau bertanyaapakah boleh menerima vaksin astrazeneca pada penderita penyakit jantunglebih tepatnya bocor katup jantungterima kasih sebelumnya dok,selamat siang dok bertanyaapakah menerima vaksin astrazeneca penderita penyakit jantunglebih tepatnya bocor katup jantungterima kasih dok
440,441,74,Selamat malam saya dr iranita akan mencoba menjawab pertanyaan anda Tidak ada larangan pada pasien yang memiliki riwayat penyakit jantung untuk menerima vaksin covid-19 selama pada saat ini kondisi anda sedang dalam keadaan stabil atau tidak bergejala,a,a,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Selamat malam saya dari iranita akan mencoba menjawab pertanyaan anda Tidak ada larangan pada pasien yang memiliki riwayat penyakit jantung untuk menerima vaksin covid-19 selama pada saat ini kondisi anda sedang dalam keadaan stabil atau tidak bergejala,selamat malam saya dari iranita akan mencoba menjawab pertanyaan anda tidak ada larangan pada pasien yang memiliki riwayat penyakit jantung untuk menerima vaksin covid-19 selama pada saat ini kondisi anda sedang dalam keadaan stabil atau tidak bergejala,selamat malam iranita mencoba larangan pasien memiliki riwayat penyakit jantung menerima vaksin covid-19 kondisi stabil bergejala
441,442,74,"Adapun pada kasus anda ini sebaiknya anda memeriksakan kondisi anda terlebih dahulu kepada dokter spesialis jantung agar dilakukan pemeriksaan untuk mengetahui kondisi anda saat ini, Selain itu anda juga perlu meminta surat rekomendasi dari dokter spesialis jantung yang memeriksa anda mengenai surat rekomendasi layak vaksin",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Adapun pada kasus anda ini sebaiknya anda memeriksakan kondisi anda terlebih dahulu kepada dokter spesialis jantung agar dilakukan pemeriksaan untuk mengetahui kondisi anda saat ini, Selain itu anda juga perlu meminta surat rekomendasi dari dokter spesialis jantung yang memeriksa anda mengenai surat rekomendasi layak vaksin",adapun pada kasus anda ini sebaiknya anda memeriksakan kondisi anda terlebih dahulu kepada dokter spesialis jantung agar dilakukan pemeriksaan untuk mengetahui kondisi anda saat ini selain itu anda juga perlu meminta surat rekomendasi dari dokter spesialis jantung yang memeriksa anda mengenai surat rekomendasi layak vaksin,memeriksakan kondisi dokter spesialis jantung pemeriksaan kondisi surat rekomendasi dokter spesialis jantung memeriksa surat rekomendasi layak vaksin
442,443,74,Lalu surat rekomendasi vaksin ini anda bawa ke tempat vaksinasi ketika anda akan melakukan vaksin,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lalu surat rekomendasi vaksin ini anda bawa ke tempat vaksinasi ketika anda akan melakukan vaksin,lalu surat rekomendasi vaksin ini anda bawa ke tempat vaksinasi ketika anda akan melakukan vaksin,surat rekomendasi vaksin bawa vaksinasi vaksin
443,444,74,Adapun orang yang tidak layak diberikan vaksin adalah: 1. orang yang memiliki alergi pada vaksin covid-19 atau pun alergi terhadap komponen yang terdapat di vaksin. Misalnya anda timbul reaksi alergi berat saat vaksin satu maka tidak boleh dilakukan vaksin 2 pada anda,a,a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Adapun orang yang tidak layak diberikan vaksin adalah: 1. orang yang memiliki alergi pada vaksin covid-19 atau pun alergi terhadap komponen yang terdapat di vaksin. Misalnya anda timbul reaksi alergi berat saat vaksin satu maka tidak boleh dilakukan vaksin 2 pada anda,adapun orang yang tidak layak diberikan vaksin adalah 1 orang yang memiliki alergi pada vaksin covid-19 atau pun alergi terhadap komponen yang terdapat di vaksin misalnya anda timbul reaksi alergi berat saat vaksin satu maka tidak boleh dilakukan vaksin 2 pada anda,orang layak vaksin 1 orang memiliki alergi vaksin covid-19 alergi komponen vaksin timbul reaksi alergi berat vaksin vaksin 2
444,445,74,sedang dalam kondisi infeksi akut. Lalu jika anda mengalami infeksi TB setidaknya anda sudah meminum obat TB sekurang-kurangnya 2 minggu sebelum vaksin,a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,sedang dalam kondisi infeksi akut. Lalu jika anda mengalami infeksi TB setidaknya anda sudah meminum obat TB sekurang-kurangnya 2 minggu sebelum vaksin,sedang dalam kondisi infeksi akut lalu jika anda mengalami infeksi tb setidaknya anda sudah meminum obat tb sekurang-kurangnya 2 minggu sebelum vaksin,kondisi infeksi akut mengalami infeksi tb meminum obat tb 2 minggu vaksin
445,446,74,Seseorang yang memiliki penyakit imunodefisiensi primer,a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Seseorang yang memiliki penyakit imunodefisiensi primer,seseorang yang memiliki penyakit imunodefisiensi primer,memiliki penyakit imunodefisiensi primer
446,447,74,"Jika anda memiliki komorbid atau penyakit penyerta seperti asma,diabetes,stroke,atau misalnya penyakit jantung. Maka harus dalam kondisi stabil dan membawa surat rekomendasi dari dokter spesialis yang merawat anda",a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Jika anda memiliki komorbid atau penyakit penyerta seperti asma,diabetes,stroke,atau misalnya penyakit jantung. Maka harus dalam kondisi stabil dan membawa surat rekomendasi dari dokter spesialis yang merawat anda",jika anda memiliki komorbid atau penyakit penyerta seperti asmadiabetesstrokeatau misalnya penyakit jantung maka harus dalam kondisi stabil dan membawa surat rekomendasi dari dokter spesialis yang merawat anda,memiliki komorbid penyakit penyerta asmadiabetesstrokeatau penyakit jantung kondisi stabil membawa surat rekomendasi dokter spesialis merawat
447,448,74,Semoga jawaban ini dapat membantu anda terima kasih,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semoga jawaban ini dapat membantu anda terima kasih,semoga jawaban ini dapat membantu anda terima kasih,semoga membantu terima kasih
448,449,75,"Hallo dok, saya usia 16 tahun",q,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hallo dok, saya usia 16 tahun",hallo dok saya usia 16 tahun,hallo dok usia 16
449,450,75,saya di keluarga ada riwayat penyakit jantung,q,a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,saya di keluarga ada riwayat penyakit jantung,saya di keluarga ada riwayat penyakit jantung,keluarga riwayat penyakit jantung
450,451,75,saya selama ini tidak menyangka kalau saya bakal mengalami penyakit jantung seperti ayah saya,q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saya selama ini tidak menyangka kalau saya bakal mengalami penyakit jantung seperti ayah saya,saya selama ini tidak menyangka kalau saya bakal mengalami penyakit jantung seperti ayah saya,menyangka mengalami penyakit jantung ayah
451,452,75,"awalnya saya merasakan gejala sesak napas, detak jantung menjadi lebih cepat atau melambat, pucat bahkan pingsan",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"awalnya saya merasakan gejala sesak napas, detak jantung menjadi lebih cepat atau melambat, pucat bahkan pingsan",awalnya saya merasakan gejala sesak napas detak jantung menjadi lebih cepat atau melambat pucat bahkan pingsan,merasakan gejala sesak napas detak jantung cepat melambat pucat pingsan
452,453,75,"setelah melakukan pemeriksaan Elektrokardiografi ( EKG ), ternyata benar saya penyakit jantung",q,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"setelah melakukan pemeriksaan Elektrokardiografi ( EKG ), ternyata benar saya penyakit jantung",setelah melakukan pemeriksaan elektrokardiografi  ekg  ternyata benar saya penyakit jantung,pemeriksaan elektrokardiografi ekg penyakit jantung
453,454,75,"gimana ya dok, cara menyembuhkan penyakit ini di usia muda saya?",q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"bagaimana ya dok, cara menyembuhkan penyakit ini di usia muda saya?",bagaimana ya dok cara menyembuhkan penyakit ini di usia muda saya,ya dok menyembuhkan penyakit usia muda
454,455,76,Terima kasih atas pertanyaannya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Terima kasih atas pertanyaannya,terima kasih atas pertanyaannya,terima kasih pertanyaannya
455,456,76,Penyakit jantung dapat menyerang baik dewasa maupun anak-anak,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Penyakit jantung dapat menyerang baik dewasa maupun anak-anak,penyakit jantung dapat menyerang baik dewasa maupun anak-anak,penyakit jantung menyerang dewasa anak-anak
456,457,76,Selain itu terdapat berbagai jenis penyakit jantung yang memiliki penanganan yang berbeda pada setiap jenisnya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Selain itu terdapat berbagai jenis penyakit jantung yang memiliki penanganan yang berbeda pada setiap jenisnya,selain itu terdapat berbagai jenis penyakit jantung yang memiliki penanganan yang berbeda pada setiap jenisnya,jenis penyakit jantung memiliki penanganan berbeda jenisnya
457,458,76,"Beberapa penyakit jantung yang dapat menyerang anak seperti mengalami penyakit jantung bawaan, gagal jantung, penyakit jantung rematik, aritmia, perikarditis, miokarditis, dan sebagianya",a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Beberapa penyakit jantung yang dapat menyerang anak seperti mengalami penyakit jantung bawaan, gagal jantung, penyakit jantung rematik, aritmia, perikarditis, miokarditis, dan sebagianya",beberapa penyakit jantung yang dapat menyerang anak seperti mengalami penyakit jantung bawaan gagal jantung penyakit jantung rematik aritmia perikarditis miokarditis dan sebagianya,penyakit jantung menyerang anak mengalami penyakit jantung bawaan gagal jantung penyakit jantung rematik aritmia perikarditis miokarditis sebagianya
458,459,76,"Setiap jenis penyakit jantung dapat menimbulkan gejala yang berbeda-beda misalnya mengalami sesak napas, nadi cepat, warna kebiruan pada kulit, keringat berlebih, mudah lelah, dan sebagianya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Setiap jenis penyakit jantung dapat menimbulkan gejala yang berbeda-beda misalnya mengalami sesak napas, nadi cepat, warna kebiruan pada kulit, keringat berlebih, mudah lelah, dan sebagianya",setiap jenis penyakit jantung dapat menimbulkan gejala yang berbeda-beda misalnya mengalami sesak napas nadi cepat warna kebiruan pada kulit keringat berlebih mudah lelah dan sebagianya,jenis penyakit jantung menimbulkan gejala berbeda-beda mengalami sesak napas nadi cepat warna kebiruan kulit keringat berlebih mudah lelah sebagianya
459,460,76,"Untuk mengetahui penyakit jantung dapat dilakukan pemeriksaan dari wawancara keluhan, pemeriksaan fisik, serta pemeriksaan penunjang seperti EKG, foto rontgen, echo dan sebagainya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Untuk mengetahui penyakit jantung dapat dilakukan pemeriksaan dari wawancara keluhan, pemeriksaan fisik, serta pemeriksaan penunjang seperti EKG, foto rontgen, echo dan sebagainya",untuk mengetahui penyakit jantung dapat dilakukan pemeriksaan dari wawancara keluhan pemeriksaan fisik serta pemeriksaan penunjang seperti ekg foto rontgen echo dan sebagainya,penyakit jantung pemeriksaan wawancara keluhan pemeriksaan fisik pemeriksaan penunjang ekg foto rontgen echo
460,461,76,Dari pemeriksaan tersebut baru diketahui jenis penyakit jantung dan kemudian dapat ditentukan mengenai terapi yang dilakukan,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dari pemeriksaan tersebut baru diketahui jenis penyakit jantung dan kemudian dapat ditentukan mengenai terapi yang dilakukan,dari pemeriksaan tersebut baru diketahui jenis penyakit jantung dan kemudian dapat ditentukan mengenai terapi yang dilakukan,pemeriksaan jenis penyakit jantung ditentukan terapi
461,462,76,"Saat ini tidak diketahui penyakit jantung apa yang diderita, terdapat berbagai macam pengobatan seperti dilakukan operasi, pemberian obat-obatan, dan sebagianya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saat ini tidak diketahui penyakit jantung apa yang diderita, terdapat berbagai macam pengobatan seperti dilakukan operasi, pemberian obat-obatan, dan sebagianya",saat ini tidak diketahui penyakit jantung apa yang diderita terdapat berbagai macam pengobatan seperti dilakukan operasi pemberian obat-obatan dan sebagianya,penyakit jantung diderita pengobatan operasi pemberian obat-obatan sebagianya
462,463,76,Maka dari itu sebaiknya berkonsultasi ke dokter spesialis anak konsultan kardiologi,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Maka dari itu sebaiknya berkonsultasi ke dokter spesialis anak konsultan kardiologi,maka dari itu sebaiknya berkonsultasi ke dokter spesialis anak konsultan kardiologi,berkonsultasi dokter spesialis anak konsultan kardiologi
463,464,76,"Terima kasih, semoga membantu",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Terima kasih, semoga membantu",terima kasih semoga membantu,terima kasih semoga membantu
464,465,77,"Halo dokter, mau tanya",q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Halo dokter, mau tanya",halo dokter mau tanya,halo dokter
465,466,77,"Ibu saya baru menjalani kateter dan pasang ring jantung sebulan lalu, karena jantung koroner",q,a,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ibu saya baru menjalani kateter dan pasang ring jantung sebulan lalu, karena jantung koroner",ibu saya baru menjalani kateter dan pasang ring jantung sebulan lalu karena jantung koroner,menjalani kateter pasang ring jantung sebulan jantung koroner
466,467,77,"Sebelum pasang ring, dokter ibu saya pernah meresepkan obat-obat termasuk nitrokaf",q,a,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"Sebelum pasang ring, dokter ibu saya pernah meresepkan obat-obat termasuk nitrokaf",sebelum pasang ring dokter ibu saya pernah meresepkan obat-obat termasuk nitrokaf,pasang ring dokter meresepkan obat-obat nitrokaf
467,468,77,Penggunaan nitrokaf dihentikan setelah pasang ring,q,a,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Penggunaan nitrokaf dihentikan setelah pasang ring,penggunaan nitrokaf dihentikan setelah pasang ring,penggunaan nitrokaf dihentikan pasang ring
468,469,77,"Namun saat kontrol terakhir, karena ibu ada sedikit keluhan nyeri dada, ",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Namun saat kontrol terakhir, karena ibu ada sedikit keluhan nyeri dada,",namun saat kontrol terakhir karena ibu ada sedikit keluhan nyeri dada,kontrol keluhan nyeri dada
469,470,77,dokter meresepkan nitrokaf kembali dan ini malah membuat ibu saya sesak di dada beberapa hari terakhir,q,a,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,dokter meresepkan nitrokaf kembali dan ini malah membuat ibu saya sesak di dada beberapa hari terakhir,dokter meresepkan nitrokaf kembali dan ini malah membuat ibu saya sesak di dada beberapa hari terakhir,dokter meresepkan nitrokaf sesak dada
470,471,77,"Mohon petunjuknya, terima kasih",q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mohon petunjuknya, terima kasih",mohon petunjuknya terima kasih,mohon petunjuknya terima kasih
471,472,78,"Alo, terimakasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
472,473,78,Penyakit jantung koroner adalah suatu kondisi dimana diameter arteri koroner menyempit karena terumbat oleh plak atherosklerosis,a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Penyakit jantung koroner adalah suatu kondisi dimana diameter arteri koroner menyempit karena terumbat oleh plak atherosklerosis,penyakit jantung koroner adalah suatu kondisi dimana diameter arteri koroner menyempit karena terumbat oleh plak atherosklerosis,penyakit jantung koroner kondisi dimana diameter arteri koroner menyempit terumbat plak atherosklerosis
473,474,78,"Secara klinis, penderita penyakit jantung koroner seringnya akan merasakan dadanya nyeri, terutama di sebelah kiri, bisa juga disertai lemas, berkeringat dingin, mual, pusing, dan beragam keluhan lainnya",a,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Secara klinis, penderita penyakit jantung koroner seringnya akan merasakan dadanya nyeri, terutama di sebelah kiri, bisa juga disertai lemas, berkeringat dingin, mual, pusing, dan beragam keluhan lainnya",secara klinis penderita penyakit jantung koroner seringnya akan merasakan dadanya nyeri terutama di sebelah kiri bisa juga disertai lemas berkeringat dingin mual pusing dan beragam keluhan lainnya,klinis penderita penyakit jantung koroner merasakan dadanya nyeri sebelah kiri disertai lemas berkeringat dingin mual pusing beragam keluhan
474,475,78,"Kondisi ini, jika sudah ditangani dengan pemasangan ring dan pemberian obat yang tepat, seringnya bisa membaik juga gejalanya",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Kondisi ini, jika sudah ditangani dengan pemasangan ring dan pemberian obat yang tepat, seringnya bisa membaik juga gejalanya",kondisi ini jika sudah ditangani dengan pemasangan ring dan pemberian obat yang tepat seringnya bisa membaik juga gejalanya,kondisi ditangani pemasangan ring pemberian obat membaik gejalanya
