id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
784,118,"Sebelumnya, serangan jantung lebih umum ditemukan pada orang yang berusia 35 tahun ke atas",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785,118,"Namun semakin kesini, onset terjadinya serangan jantung semakin muda, bahkan ada yang usianya masih berkisar 20 tahun",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
786,118,"Jadi, jawaban atas pertanyaan Anda bisa saja ya, bisa juga tidak",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,118,"Patut dipahami, diagnosis serangan jantung tidak cukup ditilik hanya dari gejala klinis yang muncul saja, melainkan harus juga dikonfirmasi dengan pemeriksaan langsung oleh dokter, bahkan juga beberapa tes penunjang lainnya, seperti rekam jantung, rontgen, dan tes darah",a,b,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
788,118,"Sebab itu, jika mendapati gejala mirip serangan jantung, baiknya diperiksakan SEGERA saja ke dokter atau dokter penyakit dalam agar ditangani dengan baik sesuai penyebabnya ya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,118,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,119,"Halo dok saya ada keluhan dingin di belakang leher dan dada tpi tidak sesak, itu gejala penyakit apa ya dok?",q,b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
791,120,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
792,120,Berkeringat dingin di belakang leher dan dada bisa disebabkan oleh beragam pencetus ,a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,120,"contohnya: Infeksi virus atau bakteri, Stres, cemas, atau panik berlebihan, Gangguan jantung, seperti serangan jantung, gagal jantung",a,b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
794,120,"Faktor lain, seperti anemia, hipotensi, hipoglikemia, hipertiroidisme, keganasan, gangguan hormon, efek samping pengobatan, dispepsia, migrain, vertigo, syok, menahan nyeri, dan sebagainya Jika tidak muncul keluhan yang berat, seperti sesak, lemas, pandangan gelap, demam, muntah, dan sebagainya, ",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795,120,sebaiknya Anda tidak dulu panik menyikapi kondisi ini,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,120,"Agar membaik, coba Anda tidur lebih awal dan lebih teratur, minum lebih banyak, makan porsi kecil-kecil tapi sering, hindari hal-hal yang membuat Anda alergi, kenakan pakaian yang nyaman, tidak cemas atau stres berlebihan, perbanyak relaksasi, jauhi rokok dan alkohol, teratur berolahraga, perbaiki sirkulasi udara di lingkungan tempat Anda tinggal, dan jangan sembarangan minum obat tanpa saran dokter",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
797,120,"Sebaliknya, bila Anda merasa keluhan Anda amatlah berat, baiknya Anda pergi periksa langsung ke dokter atau dokter penyakit dalam agar dievaluasi dan ditangani dengan baik sesuai penyebabnya ya",a,b,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
798,120,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
